class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
C,0,0,-0.2504363,0.151832461,-0.42408377,0.331588133,-0.603839442,0.416230366,-0.778359511,0.467713787,-0.085514834,0.671902269,-0.338568935,0.922338569,-0.539267016,0.980802792,-0.715532286,0.97469459,-0.054973822,0.65095986,-0.360383944,0.930191972,-0.589877836,0.983420593,-0.781849913,0.967713787,-0.080279232,0.578534031,-0.358638743,0.883944154,-0.568062827,0.967713787,-0.742582897,1,-0.165794066,0.47556719,-0.372600349,0.709424084,-0.5008726,0.831588133,-0.602094241,0.930191972
C,0,0,-0.248201439,0.164568345,-0.439748201,0.346223022,-0.634892086,0.420863309,-0.811151079,0.470323741,-0.098920863,0.696043165,-0.370503597,0.949640288,-0.579136691,1,-0.756294964,0.98381295,-0.075539568,0.668165468,-0.396582734,0.956834532,-0.630395683,0.996402878,-0.818345324,0.964028777,-0.106115108,0.591726619,-0.397482014,0.902877698,-0.612410072,0.975719424,-0.789568345,0.995503597,-0.190647482,0.488309353,-0.408273381,0.730215827,-0.545863309,0.848920863,-0.65557554,0.940647482
C,0,0,-0.263929619,-0.026392962,-0.527859238,0.096774194,-0.747800587,0.114369501,-0.941348974,0.129032258,-0.381231672,0.560117302,-0.589442815,0.730205279,-0.797653959,0.73313783,-0.970674487,0.671554252,-0.304985337,0.601173021,-0.604105572,0.82111437,-0.841642229,0.785923754,-1,0.677419355,-0.240469208,0.589442815,-0.513196481,0.829912023,-0.759530792,0.803519062,-0.929618768,0.712609971,-0.208211144,0.521994135,-0.448680352,0.718475073,-0.64516129,0.741935484,-0.791788856,0.700879765
C,0,0,-0.257971014,-0.005797101,-0.542028986,0.133333333,-0.768115942,0.171014493,-0.976811594,0.211594203,-0.394202899,0.626086957,-0.594202899,0.869565217,-0.808695652,0.860869565,-0.991304348,0.776811594,-0.31884058,0.660869565,-0.602898551,0.939130435,-0.846376812,0.907246377,-1,0.782608696,-0.249275362,0.649275362,-0.524637681,0.924637681,-0.782608696,0.895652174,-0.956521739,0.8,-0.205797101,0.591304348,-0.460869565,0.811594203,-0.672463768,0.834782609,-0.826086957,0.791304348
C,0,0,-0.218649518,-0.054662379,-0.498392283,-0.028938907,-0.745980707,-0.041800643,-0.954983923,-0.045016077,-0.353697749,0.453376206,-0.610932476,0.591639871,-0.797427653,0.604501608,-0.961414791,0.562700965,-0.29903537,0.501607717,-0.627009646,0.697749196,-0.845659164,0.652733119,-1,0.553054662,-0.24437299,0.491961415,-0.514469453,0.726688103,-0.745980707,0.713826367,-0.916398714,0.633440514,-0.221864952,0.434083601,-0.450160772,0.607717042,-0.633440514,0.633440514,-0.774919614,0.607717042
C,0,0,-0.291262136,-0.019417476,-0.566343042,0.077669903,-0.802588997,0.106796117,-1,0.142394822,-0.394822006,0.566343042,-0.637540453,0.754045307,-0.83171521,0.766990291,-0.98381877,0.71197411,-0.313915858,0.608414239,-0.618122977,0.844660194,-0.841423948,0.815533981,-0.993527508,0.705501618,-0.252427184,0.59223301,-0.511326861,0.867313916,-0.750809061,0.860841424,-0.915857605,0.770226537,-0.233009709,0.524271845,-0.459546926,0.731391586,-0.650485437,0.770226537,-0.792880259,0.737864078
C,0,0,-0.309392265,-0.012430939,-0.625690608,0.117403315,-0.864640884,0.178176796,-1,0.317679558,-0.388121547,0.654696133,-0.606353591,0.859116022,-0.816298343,0.832872928,-0.977900552,0.732044199,-0.309392265,0.70718232,-0.628453039,0.950276243,-0.846685083,0.886740331,-0.972375691,0.736187845,-0.230662983,0.722375691,-0.538674033,0.966850829,-0.783149171,0.904696133,-0.936464088,0.779005525,-0.178176796,0.687845304,-0.476519337,0.861878453,-0.689226519,0.850828729,-0.828729282,0.784530387
C,0,0,-0.260613208,-0.077830189,-0.567216981,-0.004716981,-0.814858491,0.024764151,-1,0.141509434,-0.351415094,0.554245283,-0.554245283,0.779481132,-0.774764151,0.791273585,-0.945754717,0.726415094,-0.265330189,0.628537736,-0.491745283,0.919811321,-0.755896226,0.898584906,-0.931603774,0.786556604,-0.182783019,0.663915094,-0.386792453,0.995283019,-0.653301887,1,-0.839622642,0.916273585,-0.113207547,0.639150943,-0.311320755,0.893867925,-0.549528302,0.964622642,-0.735849057,0.954009434
C,0,0,-0.263520157,-0.003933137,-0.560471976,0.124877089,-0.785644051,0.182890855,-0.902654867,0.322517207,-0.351032448,0.623402163,-0.523107178,0.847590954,-0.712881023,0.84660767,-0.84660767,0.770894789,-0.268436578,0.67453294,-0.486725664,0.971484759,-0.708947886,0.942969518,-0.842674533,0.817109145,-0.178957719,0.692232055,-0.39626352,1,-0.635201573,0.978367748,-0.788593904,0.880039331,-0.111111111,0.658800393,-0.339233038,0.872173058,-0.550639135,0.898721731,-0.703048181,0.869223206
C,0,0,-0.205882353,-0.078093306,-0.535496957,0.010141988,-0.767748479,0.085192698,-0.922920892,0.21703854,-0.323529412,0.604462475,-0.483772819,0.84989858,-0.688640974,0.839756592,-0.817444219,0.755578093,-0.226166329,0.665314402,-0.442190669,0.979716024,-0.685598377,0.919878296,-0.806288032,0.77484787,-0.140973631,0.685598377,-0.359026369,1,-0.617647059,0.946247465,-0.759634888,0.822515213,-0.090263692,0.645030426,-0.322515213,0.850912779,-0.548681542,0.856997972,-0.693711968,0.803245436
C,0,0,-0.307588076,0.009485095,-0.627371274,0.157181572,-0.867208672,0.218157182,-1,0.353658537,-0.372628726,0.673441734,-0.593495935,0.89295393,-0.810298103,0.871273713,-0.971544715,0.77100271,-0.292682927,0.715447154,-0.611111111,0.98102981,-0.837398374,0.91598916,-0.962059621,0.764227642,-0.214092141,0.722222222,-0.51897019,0.97696477,-0.77100271,0.913279133,-0.926829268,0.787262873,-0.162601626,0.678861789,-0.456639566,0.857723577,-0.672086721,0.848238482,-0.81300813,0.785907859
C,0,0,-0.311901505,-0.016415869,-0.630642955,0.112175103,-0.871409029,0.17373461,-1,0.317373461,-0.400820793,0.632010944,-0.615595075,0.845417237,-0.820793434,0.816689466,-0.974008208,0.712722298,-0.320109439,0.685362517,-0.626538988,0.945280438,-0.848153215,0.879616963,-0.972640219,0.7250342,-0.239398085,0.703146375,-0.534883721,0.960328317,-0.772913817,0.901504788,-0.92749658,0.783857729,-0.183310534,0.674418605,-0.474692202,0.846785226,-0.683994528,0.838577291,-0.82626539,0.785225718
C,0,0,-0.276276276,0.018018018,-0.543543544,0.162162162,-0.762762763,0.192192192,-0.957957958,0.207207207,-0.381381381,0.591591592,-0.60960961,0.747747748,-0.807807808,0.765765766,-0.981981982,0.723723724,-0.303303303,0.633633634,-0.603603604,0.855855856,-0.831831832,0.831831832,-1,0.726726727,-0.24024024,0.624624625,-0.501501502,0.87987988,-0.750750751,0.876876877,-0.930930931,0.801801802,-0.213213213,0.561561562,-0.438438438,0.777777778,-0.636636637,0.825825826,-0.78978979,0.804804805
C,0,0,-0.344758065,-0.004032258,-0.651209677,0.108870968,-0.881048387,0.201612903,-1,0.364919355,-0.52016129,0.578629032,-0.683467742,0.794354839,-0.836693548,0.816532258,-0.945564516,0.776209677,-0.441532258,0.665322581,-0.649193548,0.923387097,-0.848790323,0.931451613,-0.971774194,0.822580645,-0.352822581,0.721774194,-0.570564516,0.97983871,-0.780241935,0.953629032,-0.907258065,0.836693548,-0.262096774,0.747983871,-0.489919355,0.941532258,-0.681451613,0.935483871,-0.806451613,0.844758065
C,0,0,-0.348484848,-0.027272727,-0.631818182,0.083333333,-0.827272727,0.157575758,-1,0.281818182,-0.484848485,0.516666667,-0.643939394,0.75,-0.825757576,0.774242424,-0.954545455,0.71969697,-0.383333333,0.578787879,-0.571212121,0.881818182,-0.798484848,0.860606061,-0.91969697,0.746969697,-0.293939394,0.604545455,-0.481818182,0.9,-0.703030303,0.840909091,-0.818181818,0.728787879,-0.213636364,0.595454545,-0.439393939,0.783333333,-0.634848485,0.748484848,-0.746969697,0.681818182
C,0,0,-0.365248227,-0.022458629,-0.624113475,0.040189125,-0.815602837,0.094562648,-0.960992908,0.212765957,-0.569739953,0.478723404,-0.752955083,0.622931442,-0.886524823,0.598108747,-0.969267139,0.529550827,-0.51891253,0.578014184,-0.749408983,0.773049645,-0.925531915,0.71749409,-1,0.579196217,-0.460992908,0.646572104,-0.696217494,0.855791962,-0.890070922,0.778959811,-0.978723404,0.632387707,-0.40070922,0.68321513,-0.617021277,0.848699764,-0.807328605,0.80141844,-0.923167849,0.687943262
C,0,0,-0.329446064,-0.062682216,-0.644314869,0.008746356,-0.865889213,0.086005831,-1,0.220116618,-0.565597668,0.476676385,-0.733236152,0.677842566,-0.883381924,0.670553936,-0.981049563,0.602040816,-0.497084548,0.574344023,-0.714285714,0.817784257,-0.908163265,0.778425656,-0.998542274,0.639941691,-0.411078717,0.647230321,-0.647230321,0.88483965,-0.851311953,0.816326531,-0.94606414,0.667638484,-0.303206997,0.695335277,-0.545189504,0.860058309,-0.734693878,0.813411079,-0.842565598,0.693877551
C,0,0,-0.335025381,-0.027072758,-0.639593909,0.082910321,-0.856175973,0.170896785,-1,0.313028765,-0.543147208,0.560067682,-0.698815567,0.781725888,-0.854483926,0.791878173,-0.969543147,0.737732657,-0.465313029,0.646362098,-0.656514382,0.915397631,-0.856175973,0.905245347,-0.969543147,0.781725888,-0.37394247,0.700507614,-0.58714044,0.956006768,-0.795262267,0.906937394,-0.903553299,0.771573604,-0.274111675,0.72250423,-0.500846024,0.913705584,-0.69035533,0.879864636,-0.802030457,0.773265651
C,0,0,-0.298315164,-0.039643211,-0.567888999,0.012884044,-0.768087215,0.07234886,-0.931615461,0.167492567,-0.561942517,0.432111001,-0.744301288,0.604558969,-0.894945491,0.60852329,-1,0.565906838,-0.475718533,0.516352825,-0.700693756,0.720515362,-0.872150644,0.691774034,-0.975222993,0.590683845,-0.379583746,0.559960357,-0.603567889,0.763131814,-0.794846383,0.71456888,-0.914767096,0.603567889,-0.272547076,0.554013875,-0.480673935,0.671952428,-0.654112983,0.652130823,-0.780971259,0.587710605
C,0,0,-0.28125,-0.075,-0.582291667,-0.01875,-0.80625,0.044791667,-0.98125,0.117708333,-0.585416667,0.36875,-0.75,0.51875,-0.901041667,0.5375,-0.9875,0.5,-0.508333333,0.46875,-0.705208333,0.679166667,-0.89375,0.665625,-1,0.564583333,-0.419791667,0.523958333,-0.626041667,0.753125,-0.826041667,0.726041667,-0.935416667,0.61875,-0.325,0.538541667,-0.533333333,0.673958333,-0.710416667,0.659375,-0.827083333,0.588541667
C,0,0,-0.2875,-0.057291667,-0.578125,0.013541667,-0.778125,0.091666667,-0.951041667,0.163541667,-0.571875,0.434375,-0.735416667,0.588541667,-0.88125,0.580208333,-0.971875,0.51875,-0.489583333,0.528125,-0.695833333,0.735416667,-0.88125,0.702083333,-1,0.594791667,-0.389583333,0.573958333,-0.604166667,0.797916667,-0.8125,0.747916667,-0.947916667,0.636458333,-0.286458333,0.5625,-0.517708333,0.673958333,-0.7,0.639583333,-0.832291667,0.567708333
C,0,0,-0.296,0.056,-0.54,0.212,-0.74,0.246,-0.944,0.232,-0.222,0.706,-0.412,0.924,-0.604,0.968,-0.77,0.94,-0.132,0.712,-0.394,0.974,-0.64,1,-0.856,0.956,-0.07,0.654,-0.362,0.93,-0.6,0.97,-0.806,0.96,-0.062,0.534,-0.278,0.718,-0.444,0.808,-0.594,0.886
C,0,0,-0.266940452,0.032854209,-0.515400411,0.203285421,-0.722792608,0.256673511,-0.948665298,0.252566735,-0.260780287,0.712525667,-0.402464066,0.94661191,-0.605749487,0.991786448,-0.796714579,0.952772074,-0.13963039,0.724845996,-0.347022587,0.971252567,-0.579055441,1,-0.790554415,0.954825462,-0.026694045,0.671457906,-0.266940452,0.934291581,-0.50513347,0.987679671,-0.712525667,0.983572895,0.045174538,0.552361396,-0.164271047,0.735112936,-0.332648871,0.8275154,-0.478439425,0.893223819
C,0,0,-0.341954023,0.16954023,-0.566091954,0.33045977,-0.767241379,0.41954023,-0.936781609,0.511494253,-0.238505747,0.772988506,-0.534482759,0.908045977,-0.752873563,0.890804598,-0.92816092,0.833333333,-0.152298851,0.804597701,-0.548850575,1,-0.781609195,0.951149425,-0.951149425,0.847701149,-0.106321839,0.787356322,-0.468390805,0.997126437,-0.727011494,0.968390805,-0.91091954,0.873563218,-0.114942529,0.727011494,-0.41091954,0.896551724,-0.623563218,0.925287356,-0.798850575,0.899425287
C,0,0,-0.351428571,0.18,-0.568571429,0.342857143,-0.76,0.434285714,-0.928571429,0.537142857,-0.254285714,0.782857143,-0.551428571,0.911428571,-0.765714286,0.888571429,-0.937142857,0.831428571,-0.157142857,0.808571429,-0.557142857,1,-0.794285714,0.945714286,-0.96,0.842857143,-0.1,0.788571429,-0.465714286,0.997142857,-0.731428571,0.962857143,-0.911428571,0.865714286,-0.1,0.725714286,-0.388571429,0.9,-0.602857143,0.928571429,-0.777142857,0.902857143
C,0,0,-0.342776204,0.192634561,-0.54674221,0.35694051,-0.736543909,0.441926346,-0.898016997,0.541076487,-0.23796034,0.776203966,-0.526912181,0.909348442,-0.739376771,0.883852691,-0.909348442,0.827195467,-0.147308782,0.801699717,-0.535410765,1,-0.76203966,0.949008499,-0.926345609,0.847025496,-0.093484419,0.787535411,-0.441926346,0.994334278,-0.694050992,0.968838527,-0.875354108,0.875354108,-0.099150142,0.730878187,-0.379603399,0.892351275,-0.586402266,0.92917847,-0.756373938,0.915014164
C,0,0,-0.347701149,0.183908046,-0.566091954,0.350574713,-0.755747126,0.439655172,-0.916666667,0.540229885,-0.247126437,0.781609195,-0.548850575,0.916666667,-0.761494253,0.890804598,-0.933908046,0.827586207,-0.155172414,0.804597701,-0.557471264,1,-0.784482759,0.945402299,-0.945402299,0.844827586,-0.097701149,0.781609195,-0.451149425,0.994252874,-0.704022989,0.974137931,-0.887931034,0.879310345,-0.094827586,0.721264368,-0.382183908,0.885057471,-0.58908046,0.925287356,-0.75862069,0.91091954
C,0,0,-0.334285714,0.174285714,-0.542857143,0.337142857,-0.731428571,0.428571429,-0.891428571,0.534285714,-0.228571429,0.774285714,-0.517142857,0.92,-0.731428571,0.897142857,-0.905714286,0.831428571,-0.131428571,0.8,-0.514285714,1,-0.745714286,0.954285714,-0.914285714,0.851428571,-0.08,0.78,-0.42,0.994285714,-0.668571429,0.98,-0.857142857,0.894285714,-0.094285714,0.717142857,-0.38,0.874285714,-0.582857143,0.914285714,-0.754285714,0.908571429
C,0,0,-0.252941176,0.109411765,-0.475294118,0.247058824,-0.696470588,0.3,-0.908235294,0.305882353,-0.202352941,0.717647059,-0.503529412,0.947058824,-0.731764706,0.969411765,-0.902352941,0.923529412,-0.190588235,0.714117647,-0.54,1,-0.778823529,0.988235294,-0.944705882,1,0.006145742,0.53380158,-0.191395961,0.812993854,-0.374012291,0.910447761,-0.528533802,0.970149254,-0.048287972,0.428446005,-0.192273924,0.627743635,-0.308165057,0.749780509,-0.406496927,0.862159789
C,0,0,-0.268957346,0.109004739,-0.485781991,0.252369668,-0.703791469,0.305687204,-0.917061611,0.305687204,-0.194312796,0.722748815,-0.495260664,0.952606635,-0.720379147,0.969194313,-0.879146919,0.920616114,-0.183649289,0.713270142,-0.530805687,1,-0.77014218,0.981042654,-0.932464455,1,0.015873016,0.541446208,-0.192239859,0.819223986,-0.380070547,0.917107584,-0.537037037,0.973544974,-0.047619048,0.429453263,-0.19047619,0.630511464,-0.304232804,0.755731922,-0.398589065,0.869488536
C,0,0,-0.269387755,0.150204082,-0.452244898,0.358367347,-0.611428571,0.463673469,-0.782040816,0.564897959,-0.148571429,0.666938776,-0.325714286,0.933061224,-0.543673469,0.961632653,-0.718367347,0.902040816,-0.088163265,0.635918367,-0.262857143,0.985306122,-0.531428571,1,-0.706938776,0.967713787,-0.080279232,0.578534031,-0.358638743,0.883944154,-0.568062827,0.967713787,-0.742582897,1,-0.165794066,0.47556719,-0.372600349,0.709424084,-0.5008726,0.831588133,-0.602094241,0.930191972
C,0,0,-0.218649518,-0.054662379,-0.498392283,-0.028938907,-0.745980707,-0.041800643,-0.954983923,-0.045016077,-0.353697749,0.453376206,-0.610932476,0.591639871,-0.797427653,0.604501608,-0.961414791,0.562700965,-0.29903537,0.501607717,-0.627009646,0.697749196,-0.845659164,0.652733119,-1,0.736187845,-0.230662983,0.722375691,-0.538674033,0.966850829,-0.783149171,0.904696133,-0.936464088,0.779005525,-0.178176796,0.687845304,-0.476519337,0.861878453,-0.689226519,0.850828729,-0.828729282,0.784530387
C,0,0,-0.291262136,-0.019417476,-0.566343042,0.077669903,-0.802588997,0.106796117,-1,0.142394822,-0.394822006,0.566343042,-0.637540453,0.754045307,-0.83171521,0.766990291,-0.98381877,0.71197411,-0.313915858,0.608414239,-0.618122977,0.844660194,-0.841423948,0.815533981,-0.993527508,0.786556604,-0.182783019,0.663915094,-0.386792453,0.995283019,-0.653301887,1,-0.839622642,0.916273585,-0.113207547,0.639150943,-0.311320755,0.893867925,-0.549528302,0.964622642,-0.735849057,0.954009434
C,0,0,-0.342776204,0.192634561,-0.54674221,0.35694051,-0.736543909,0.441926346,-0.898016997,0.541076487,-0.23796034,0.776203966,-0.526912181,0.909348442,-0.739376771,0.883852691,-0.909348442,0.827195467,-0.147308782,0.801699717,-0.535410765,1,-0.76203966,0.949008499,-0.926345609,0.851428571,-0.08,0.78,-0.42,0.994285714,-0.668571429,0.98,-0.857142857,0.894285714,-0.094285714,0.717142857,-0.38,0.874285714,-0.582857143,0.914285714,-0.754285714,0.908571429
C,0,0,-0.347701149,0.183908046,-0.566091954,0.350574713,-0.755747126,0.439655172,-0.916666667,0.540229885,-0.247126437,0.781609195,-0.548850575,0.916666667,-0.761494253,0.890804598,-0.933908046,0.827586207,-0.155172414,0.804597701,-0.557471264,1,-0.784482759,0.945402299,-0.945402299,1,0.006145742,0.53380158,-0.191395961,0.812993854,-0.374012291,0.910447761,-0.528533802,0.970149254,-0.048287972,0.428446005,-0.192273924,0.627743635,-0.308165057,0.749780509,-0.406496927,0.862159789
D,0,0,-0.145901639,0.221857923,-0.189617486,0.392896175,-0.218032787,0.510928962,-0.250819672,0.595081967,0.056830601,0.550273224,-0.068306011,0.756830601,-0.138797814,0.885245902,-0.175956284,1,0.084699454,0.501639344,-0.162295082,0.701639344,-0.28579235,0.596174863,-0.287978142,0.501639344,0.063934426,0.433333333,-0.174863388,0.610928962,-0.269398907,0.506010929,-0.240437158,0.408743169,0.024043716,0.34863388,-0.183060109,0.474863388,-0.26284153,0.412021858,-0.238251366,0.332240437
D,0,0,-0.093133386,0.154696133,-0.218626677,0.305445935,-0.360694554,0.389897395,-0.477505919,0.448303078,0.004735596,0.569060773,-0.095501184,0.766377269,-0.117600631,0.888713496,-0.128650355,1,-0.000789266,0.556432518,-0.283346488,0.686661405,-0.406471981,0.588003157,-0.435674822,0.494080505,-0.044988161,0.506708761,-0.325177585,0.610102605,-0.417521705,0.499605367,-0.416732439,0.405682715,-0.117600631,0.437253354,-0.336227309,0.517758485,-0.408839779,0.452249408,-0.404104183,0.379636938
D,0,0,-0.080911233,0.153967007,-0.20974077,0.30871956,-0.356637863,0.395915161,-0.482325216,0.44461901,0.004713276,0.569520817,-0.105263158,0.769835035,-0.135113904,0.890023566,-0.153181461,1,-0.004713276,0.556166536,-0.286724273,0.682639434,-0.402985075,0.585231736,-0.430479183,0.494108405,-0.051846033,0.506677141,-0.328358209,0.605655931,-0.417124902,0.499607227,-0.418695994,0.410840534,-0.126472899,0.435978005,-0.339355852,0.51060487,-0.413197172,0.446975648,-0.413982718,0.37863315
D,0,0,-0.199554896,0.15504451,-0.31379822,0.290801187,-0.424332344,0.37388724,-0.534124629,0.435459941,-0.161721068,0.53264095,-0.209940653,0.741097923,-0.227744807,0.877596439,-0.237388724,1,-0.147626113,0.50074184,-0.4384273,0.620919881,-0.56379822,0.519287834,-0.591246291,0.410979228,-0.167655786,0.419139466,-0.462908012,0.472551929,-0.537091988,0.364985163,-0.519287834,0.28264095,-0.204005935,0.315281899,-0.448813056,0.340504451,-0.507418398,0.266320475,-0.485163205,0.206973294
D,0,0,-0.219954649,0.129251701,-0.336356765,0.271352986,-0.436885865,0.362055933,-0.544217687,0.428571429,-0.170068027,0.530612245,-0.198790627,0.738473167,-0.211640212,0.87755102,-0.215419501,1,-0.136054422,0.492063492,-0.424792139,0.599395314,-0.560846561,0.487528345,-0.592592593,0.373393802,-0.148148148,0.399092971,-0.44595616,0.444444444,-0.529100529,0.333333333,-0.514739229,0.244897959,-0.179138322,0.284958428,-0.434618292,0.306878307,-0.495842782,0.234315949,-0.476946334,0.172335601
D,0,0,-0.21978022,0.138932496,-0.340659341,0.266091052,-0.458398744,0.339874411,-0.578492936,0.403453689,-0.144427002,0.515698587,-0.18288854,0.732339089,-0.191522763,0.872841444,-0.189952904,1,-0.105965463,0.455259027,-0.403453689,0.573783359,-0.547095761,0.458398744,-0.580062794,0.355572998,-0.119309262,0.35400314,-0.434065934,0.418367347,-0.522762951,0.299843014,-0.502354788,0.212715856,-0.15855573,0.234693878,-0.412087912,0.269230769,-0.484301413,0.199372057,-0.459183673,0.142072214
D,0,0,-0.203389831,0.165960452,-0.318502825,0.302259887,-0.428672316,0.377824859,-0.556497175,0.434322034,-0.156073446,0.539548023,-0.193502825,0.73940678,-0.209039548,0.879237288,-0.217514124,1,-0.132062147,0.480225989,-0.392655367,0.600282486,-0.513418079,0.501412429,-0.543079096,0.405367232,-0.150423729,0.384180791,-0.414548023,0.457627119,-0.492231638,0.361581921,-0.475988701,0.286016949,-0.186440678,0.275423729,-0.403248588,0.320621469,-0.468220339,0.256355932,-0.451271186,0.196327684
D,0,0,-0.149584488,0.232686981,-0.196121884,0.39833795,-0.231024931,0.510249307,-0.271468144,0.594459834,0.050969529,0.553462604,-0.08199446,0.75734072,-0.15900277,0.885872576,-0.202770083,1,0.074238227,0.504155125,-0.177285319,0.700831025,-0.300831025,0.590027701,-0.298060942,0.494736842,0.049861496,0.434903047,-0.19501385,0.610526316,-0.287534626,0.503047091,-0.250415512,0.406648199,0.007756233,0.349584488,-0.200554017,0.484764543,-0.27867036,0.418836565,-0.246537396,0.331855956
D,0,0,-0.133520731,0.179901616,-0.20449754,0.321152495,-0.270555165,0.430077301,-0.271257906,0.527758257,0.115952214,0.527758257,0.025298665,0.748418833,-0.021784961,0.884047786,-0.035137034,1,0.151791989,0.491215741,-0.080112439,0.698524245,-0.18341532,0.582572031,-0.153900211,0.495432186,0.130709768,0.437104708,-0.110330288,0.625439213,-0.190442727,0.518622628,-0.146872804,0.432888264,0.064652143,0.368938862,-0.126493324,0.527758257,-0.184820801,0.451159522,-0.146872804,0.362614195
D,0,0,-0.109619687,0.172259508,-0.17300522,0.3251305,-0.229679344,0.43251305,-0.250559284,0.507829978,0.126771066,0.538404176,0.035794183,0.746457867,-0.016405667,0.882177479,-0.035794183,1,0.178970917,0.492170022,-0.049217002,0.672632364,-0.154362416,0.56748695,-0.130499627,0.487695749,0.166293811,0.425055928,-0.062639821,0.591349739,-0.147651007,0.496644295,-0.108128262,0.416853095,0.113348248,0.345264728,-0.067114094,0.49142431,-0.132736764,0.42207308,-0.104399702,0.339299031
D,0,0,-0.132857143,0.189285714,-0.189285714,0.338571429,-0.248571429,0.44,-0.259285714,0.513571429,0.121428571,0.539285714,0.030714286,0.748571429,-0.02,0.882142857,-0.042857143,1,0.165714286,0.492142857,-0.07,0.682142857,-0.170714286,0.575,-0.152142857,0.490714286,0.147857143,0.427142857,-0.088571429,0.599285714,-0.166428571,0.502142857,-0.133571429,0.417142857,0.086428571,0.348571429,-0.088571429,0.485,-0.145714286,0.416428571,-0.116428571,0.336428571
D,0,0,-0.11369863,0.196575342,-0.153424658,0.352054795,-0.213013699,0.460958904,-0.284931507,0.515068493,0.13630137,0.521917808,0.047945205,0.743835616,0.01369863,0.878082192,0.002739726,1,0.152054795,0.481506849,-0.088356164,0.671232877,-0.193835616,0.575342466,-0.197260274,0.489726027,0.115068493,0.42260274,-0.124657534,0.589041096,-0.193835616,0.492465753,-0.165068493,0.406164384,0.045890411,0.353424658,-0.147260274,0.47260274,-0.197260274,0.408219178,-0.161643836,0.335616438
D,0,0,-0.103302881,0.198172874,-0.14265636,0.358397751,-0.195361911,0.470836261,-0.257905833,0.53056922,0.14265636,0.526352776,0.067463106,0.740688686,0.034434294,0.877020379,0.022487702,1,0.169360506,0.47997189,-0.054813774,0.666900914,-0.157413914,0.569922699,-0.156711174,0.484891075,0.137737175,0.416725228,-0.088545327,0.588193956,-0.160224877,0.48981026,-0.130007027,0.403373155,0.073085032,0.343640197,-0.117357695,0.477863668,-0.169360506,0.408995081,-0.13281799,0.332396346
D,0,0,-0.206051873,0.149855908,-0.326368876,0.292507205,-0.436599424,0.371757925,-0.558357349,0.429394813,-0.160662824,0.542507205,-0.19740634,0.741354467,-0.208933718,0.879682997,-0.215417867,1,-0.127521614,0.495677233,-0.402017291,0.60518732,-0.520172911,0.503602305,-0.54610951,0.403458213,-0.139769452,0.404178674,-0.42074928,0.463976945,-0.501440922,0.363832853,-0.488472622,0.286743516,-0.172910663,0.294668588,-0.40778098,0.324207493,-0.473342939,0.255043228,-0.458213256,0.198126801
D,0,0,-0.130187607,0.206367254,-0.207504264,0.351335986,-0.260943718,0.460488914,-0.334849346,0.540079591,-0.007390563,0.536100057,-0.101762365,0.740193292,-0.164866401,0.884593519,-0.210346788,1,0.003411029,0.467879477,-0.241046049,0.626492325,-0.344513928,0.499715748,-0.346219443,0.412166003,-0.025582717,0.378624218,-0.25525867,0.534394542,-0.320068221,0.412734508,-0.276293348,0.317225696,-0.061967027,0.285389426,-0.263786242,0.376350199,-0.320068221,0.291642979,-0.271176805,0.209209778
D,0,0,-0.130409694,0.219849971,-0.192729371,0.361800346,-0.241200231,0.46508944,-0.244085401,0.51644547,0.091171379,0.53779573,0.0271206,0.745527986,-0.003462204,0.886901327,-0.015579919,1,0.136757069,0.474899019,-0.097518754,0.64050779,-0.145989613,0.494518177,-0.077899596,0.425851125,0.132140796,0.396422389,-0.115983843,0.518753606,-0.144835545,0.392960185,-0.069244085,0.340450087,0.094056549,0.319099827,-0.097518754,0.404500866,-0.117714945,0.312175418,-0.056549336,0.25678015
D,0,0,-0.124486201,0.217850851,-0.172636524,0.368173811,-0.211978861,0.472108045,-0.226658837,0.534351145,0.110393423,0.540223136,0.041103934,0.746330006,0.005871991,0.886083382,-0.011743981,1,0.16265414,0.486788021,-0.072812683,0.662947739,-0.13094539,0.529653553,-0.070463887,0.458602466,0.156782149,0.414562537,-0.103347035,0.530827951,-0.136230182,0.410452143,-0.066353494,0.355255432,0.106870229,0.33763946,-0.100411039,0.408690546,-0.120963006,0.316500294,-0.061068702,0.263065179
D,0,0,-0.122029544,0.201027617,-0.217084136,0.362235067,-0.323057161,0.46628131,-0.409120103,0.556197816,0.102761721,0.552986513,-0.045600514,0.769428388,-0.113037893,0.88953115,-0.156711625,1,0.122029544,0.520873475,-0.155427103,0.705202312,-0.28837508,0.630700064,-0.332048812,0.547206166,0.086705202,0.460500963,-0.183044316,0.617212588,-0.296082209,0.539499037,-0.319845857,0.450224791,0.017983301,0.391136802,-0.186897881,0.513166346,-0.297366731,0.502247913,-0.344894027,0.461143224
